Date,AA,AXP,BA,BAC,C,CAT,CVX,DD,DIS,GE,GM,HD,HPQ,IBM,INTC,JNJ,JPM,AIG,KO,MCD,MMM,MRK,MSFT,PFE,PG,T,UTX,VZ,WMT,XOM
5/23/08,-1.358169771,-1.974113127,0.087124282,-2.323884593,-2.844250538,-0.815307119,-1.163503597,-1.683936199,-1.123777962,-1.869848801,-4.608086964,-0.497799228,0.11191943,-0.405581348,-2.01766879,-0.747550592,-1.715639519,-2.282707812,0.629702973,-1.370847478,-1.09217921,-0.745874529,-1.50217417,-1.263174691,-0.545385068,-1.691996858,-2.569367719,-1.035988546,-0.523136396,-1.975454628
5/27/08,0.328656597,0.98083711,1.690042076,0.687287929,2.558672048,0.489981507,-1.156786111,-1.298157564,1.214344006,-0.103004301,-1.027993062,1.86352607,1.641927279,2.48056066,0.820561719,0.358898723,1.619762235,-0.911230936,-0.069771501,0.652617185,0.480962851,-0.32137146,1.395621149,-1.011453925,-0.297316548,0.782413272,1.121507082,0.81289866,1.150884848,-0.996927887
5/28/08,2.885772388,0.553037578,-0.8969772,-0.87555281,-0.286396377,1.505097135,0.8435438,1.319651385,0.661656549,0.479781592,-1.562079781,0.563593451,1.788488239,1.729330944,-0.560708823,-0.421447592,-0.36036075,-4.772277287,-1.991430689,0.99712188,0.955041083,0.107238616,-0.928246579,-0.160642605,-0.313922719,1.731760342,-0.818323424,1.027644094,1.226137085,0.706716722
5/29/08,-2.986782497,1.293168706,-0.02468831,2.143937951,2.034610048,-0.495050516,-1.560539599,0.364689882,-0.149992528,0.307219904,1.332194623,1.006532263,0.818088524,0.132393618,-1.393750784,2.349775758,1.64701181,1.21458983,0.744816353,1.331393402,1.102807553,0.667648361,0.465200338,0.4811557,0.923252001,1.728244115,0,1.562745991,1.472677387,-1.203275693
5/30/08,0.604535846,-0.874896219,0.799266474,-1.736477741,-0.7050558,-0.173848299,0.287415513,0.213903825,-0.632436982,0.238297985,-1.624165633,-1.269147308,0.321096284,-0.218153573,0.175284883,0.472525839,-1.310634751,1.851113657,-1.047873899,-0.275197972,-0.248382375,0.10641129,0.035695164,-0.213561213,0.88393225,-0.729549875,1.146637187,0.271665475,-0.348675388,-0.669734043
6/2/08,0.100401615,-2.401182505,-1.979037997,-1.25906605,-2.001019601,-0.373552919,0.22524838,-1.832935412,-0.879993541,-0.990952924,1.968795497,-0.716308435,-1.724552333,-1.611860191,0.087527358,-0.335110748,-1.986499432,-0.36749158,-0.465283588,-1.300183003,-1.702899047,-2.041435385,-1.873253624,-0.912758015,-1.055418768,-1.395677691,-0.42844967,-1.586032699,-0.947541745,-1.076387353
6/3/08,-2.566523797,-2.091936222,-3.806710024,-0.795043145,-0.144473899,0.112212467,-1.53555859,-0.852371022,-0.366412624,0.171556055,0.799547378,0.565932467,-0.021746222,0.379747292,-1.143875209,0.365519749,-0.638195588,0.395704304,-1.045808306,-1.707036612,-0.026631159,0.460268851,-1.760867214,-0.866744321,0.077984875,-1.469239732,-1.38350672,-1.331873184,0.99992062,-2.412001579
6/4/08,-1.792023023,2.965695562,-0.129853284,-2.129799768,-1.603143394,0.037376192,-1.876463675,0.2849317,3.4574314,-0.034287674,-3.296048585,0.338028491,1.210563854,-0.229258174,2.318056997,-0.304506934,-0.617514621,-0.254201521,0.52427129,0.725089391,0.159680673,0.538794407,0.847618858,-1.149123452,1.577758947,-0.70213629,-0.72822926,-1.038897453,-0.157219003,0.04716425
6/5/08,2.99454487,3.829370629,-0.913725193,0,0.634612821,0.335758569,4.033933838,2.036465525,0.412858151,1.969503389,0.234879732,2.627348167,3.566907621,0.717640397,1.672064679,0.608089438,1.13329619,1.932562596,0.861764759,0.772340157,1.491284648,1.863242617,2.715098907,-0.662619763,0.337061756,2.462651218,1.032511172,5.223837405,3.605540762,4.065694495
6/6/08,-2.159466948,-6.039654564,-5.512410735,-4.742123856,-5.604267755,-3.370892912,-0.489048351,-3.004144067,-4.391683156,-3.420306038,-4.990515504,-2.627348167,-1.820324351,-2.788803154,-4.16726964,-1.804606244,-4.894941252,-7.067846011,-2.461217249,-1.906500816,-3.465165451,-3.679749119,-2.898753687,-3.897697555,-1.977203737,-3.224352398,-4.331473036,-1.892971614,-2.406464791,-2.858813597
6/9/08,7.241735468,-1.216029669,1.074982788,-2.985296315,-2.343247021,1.021981302,1.691265185,-0.243389876,0.521393606,0.139082081,1.590247579,-2.390552085,0.168776411,0.732604009,-0.622500899,-0.20081879,-6.647848587,-1.318568699,0.109869998,4.05154068,1.266692587,-1.321969128,0.769093701,0.345026219,1.070690654,-1.735341716,0.812523278,-0.767337281,2.034779957,2.586797108
6/10/08,1.296848146,0.552487593,-0.384563034,0.035229875,3.316366096,-0.880838018,-2.419062975,-1.069052498,1.938867158,0.89934885,1.982642294,0.650719999,-0.126555596,0.064148827,-0.3574624,-0.015464316,2.041164892,2.355154317,3.771321412,0.784184039,0.24073838,-1.649233747,0.654547791,-0.460300007,0.891216716,-0.893112272,-0.706823004,-1.106511981,0.337952332,-1.336780832
6/11/08,-8.279045446,-4.052551261,-0.482792854,-2.641124252,-5.338787342,-1.472514336,0.6460567,0.379931176,-1.6639319,-1.666705249,-4.191321034,-3.060475157,-2.327424369,-2.155325695,-3.879108299,-0.636104852,-3.063696946,-3.021016342,-0.849562632,-1.729939519,-0.966450475,-1.820300546,-2.793272379,-2.215834099,-0.690769498,-2.958964096,-0.63588405,-2.278900141,-2.131186279,0.824746943
6/12/08,-4.100561255,1.91789944,1.100121106,2.040521846,3.486882565,1.971332279,-1.379190244,0.910409308,-0.091561123,-2.625195098,-2.258565265,2.179074548,1.052980611,0.482086157,1.064578441,0.744304878,2.333668018,1.237378093,0,0.997085792,0.37695252,-0.922728577,4.053868939,1.055728281,0.38434977,0.690650227,1.880744521,-0.113895229,1.011581708,-1.772402249
6/13/08,4.436956966,2.820996313,1.331360516,1.162598968,2.916553616,1.22996542,1.358744527,1.904819497,2.055073835,0.322986105,4.285039278,3.888015656,1.02085106,1.841434685,2.769757079,0.876726372,4.042028562,1.488565742,-3.068278953,1.021111663,0.749668839,0.347021748,2.892617902,1.44804152,-0.015345661,0.799775757,0.934655569,1.89084228,0.119341929,1.48680201
6/16/08,0.618080773,0.045589242,-0.13504391,1.770572204,1.700040943,-0.720928943,0.091972823,-0.151926236,-0.84109838,-0.610963266,-1.346409568,-0.111131702,0.274696422,0.447142233,0.847273742,-0.645262648,0.908035815,-0.503630157,-2.261449478,-0.016933367,-1.221081928,-1.483232078,-0.487975872,-1.214941181,-0.832182334,-1.403833397,0.471421026,-2.979366348,0.221257856,-0.424190948
6/17/08,-0.643917228,-4.378901712,-0.854996048,-3.608729297,-1.750482306,-0.27964935,0.874611494,0.043431054,-1.611711944,-0.397327595,-2.558641919,-2.324814115,-0.50772269,-1.282891232,-1.206179466,-0.386071053,-2.272528252,-5.212211227,-0.394477829,-1.226800188,-0.297458305,-0.94201462,-0.455262562,-0.291460422,-0.154870714,-1.336064022,-0.693166996,-0.955006535,-1.059657839,0.721198249
6/18/08,-0.882435002,-0.812818245,0.367322364,-3.042610653,-0.303183658,-1.229523686,-1.109821502,-1.135383376,-0.491703511,-2.269497113,-6.058511564,-1.182994143,-1.603454985,-0.753314485,-1.357486909,-1.763879338,-0.769132554,-2.406702608,-1.498084336,-1.694369719,-0.897720936,0.530974699,-1.165061722,0.291460422,-1.216294427,-1.235673269,-0.489578902,0.232355608,-1.750629681,-0.905190941
6/19/08,0.052124056,0.50281442,3.036007166,-0.812412149,-1.170794743,-0.283907792,-2.445971251,1.676685986,-0.185013929,0.037016473,-0.673856997,2.352156999,0,0.688735859,2.51925154,0.267358813,-0.239904153,4.817947713,0.381388716,0.643089033,-0.246238155,2.096146617,1.620324284,0,-0.157010552,-0.266785396,1.094523573,1.440117055,0.034965035,-2.34071822
6/20/08,-4.666891379,-3.475018588,-1.473054305,-3.739812591,-4.396312342,-0.505280598,-0.252127458,-2.514618121,-2.912371172,-1.905531223,-7.000758492,-3.471643696,-2.046664081,-1.841792752,-2.110067063,-0.867581749,-2.04914153,-2.976041083,0.550442692,-2.047853134,-1.50420279,-1.334126517,-2.440439417,-2.534765829,-2.723748852,-2.069349595,-0.029424746,-3.107553669,-2.513406642,-1.030387514
6/23/08,1.005033585,-0.719695376,-0.307960342,-4.608021354,-3.928492067,1.162203164,2.493117598,-1.652192082,1.388472921,0.075414785,-6.594148695,-4.648304501,-0.286375347,0.590456037,-0.045382347,0.363723023,-2.649892837,-5.763977945,-0.740955228,-0.674239602,-0.069545868,1.965949411,-0.935258616,0.298062814,-0.355872262,-0.151630052,0.029424746,1.493220542,0.678816469,3.232888712
6/24/08,-2.213507507,2.944998108,-1.065058939,2.821566077,1.600917437,-4.288900714,-0.421529437,-3.365317004,-0.534172519,0.676185897,2.145676187,0.971274329,-1.042253586,0,0.226706059,0.660795356,2.267796302,-1.579068591,0.209543843,0.017801513,-0.740175155,3.294680652,-0.871148885,1.76995771,-0.113498188,-0.334397636,-0.960764171,-1.404764101,1.185749668,-0.903097489
6/25/08,0.13806436,-2.795670056,-7.133849294,-0.039192632,0,-0.080439742,0.728843754,0.32543032,0.847063888,1.449570076,-2.923285082,0.642314533,1.240600759,0.903510277,1.08109161,0.858776454,0.49099935,-0.30524019,1.360822361,1.781823625,0.196051036,-0.110864756,2.235132702,1.047129987,1.000815456,0.576895482,-3.199307115,0.499780549,1.39764679,0.787770524
6/26/08,-4.544312276,-5.12802053,-2.073756203,-7.022564089,-6.504978726,-3.050345429,-1.983331203,-2.967716617,-3.012753626,-5.382124906,-11.39846381,-3.212311168,-2.068809186,-2.810373949,-4.81855083,-1.566938986,-4.280809249,-5.695862561,-1.64667296,-2.783620912,-3.227232944,-2.130125384,-2.162246401,-4.014706801,-1.978977804,-2.91834564,-5.015591773,-3.673699661,-2.24570841,-1.370998586
6/27/08,0.230747146,-2.223490225,-1.92053915,-0.887017431,-2.36557453,-0.721624003,0.395668988,-0.311265665,0.128700146,-1.017621306,1.044395916,-2.637791621,-0.202497538,-0.895740785,-0.471254407,-1.079718333,-3.555801692,-1.230116814,-2.629695229,0.071890729,-1.074966772,2.130125384,-0.401533666,0.600602406,-2.858286971,-2.174341214,-2.646780873,-0.060864275,-0.944832771,0.163647027
6/30/08,0.689063881,-0.968270072,-1.803778651,-2.971155044,-2.914596108,0.097445543,1.352139091,0.478469812,-1.164308107,1.638741315,-0.43384016,-2.535044453,-0.836824967,-1.277891549,-0.047247816,1.205980976,-2.141664248,-4.771684159,0.27391917,-0.486268405,0.116771288,1.895400788,-0.439883407,1.13130114,0.521228587,2.826821392,0.906475099,3.205306599,-0.179275774,1.805604609
7/1/08,-3.375356795,6.056102679,-0.417343523,-0.262582208,2.193872268,0.3749744,-0.051274164,-0.57443911,-0.489157995,1.612318996,2.150620522,-0.918039234,-0.47808856,0.628292099,0.424428838,0.534844755,0.27022986,1.025650017,-1.913462069,1.877905494,0.262237913,1.753247876,-2.379294394,1.469318235,1.910198435,-1.183814448,-1.670979404,0.353149278,1.478342001,0.252033585
7/2/08,-7.017735489,-1.022765244,-2.398422044,-5.448117392,-1.702168757,-5.089940119,-1.686101491,-2.355907382,-1.08464498,-2.272387399,-16.32701503,-2.986627155,-0.870965854,-0.143988506,-3.009541678,-0.078474461,1.694703856,0.075557238,0.73420312,0.247743889,-1.879920248,-0.832331292,-3.75667018,-0.64384185,1.128846343,-1.22971753,-1.631522188,0.293341366,-0.941476001,-1.069774969
7/3/08,2.073589848,1.555558588,0.900266682,-0.649955863,-0.122699402,-0.160572256,1.233751588,0.367963128,0.593082463,1.469477332,1.393057354,0.090456813,-0.392112139,0.363805977,-1.31805667,0.750824738,2.042673882,-1.906271983,0.217241124,-0.425080343,1.42785969,1.072683925,0.389864042,0.760459939,1.549667815,-0.95633499,2.230326372,0.321684734,0.178316738,0.978199871
7/7/08,1.848481467,-1.632689329,-0.283420124,-3.942567128,-2.549096679,0.713300935,-1.85113439,-0.687963401,-2.663273257,0.726719588,1.178795575,-0.999553983,1.263077993,1.633407342,0.245398896,0.186828639,-3.677425698,-1.161453242,-0.37553162,0.301285119,0.553856539,-4.920369325,0.194363521,-2.060714664,-1.192408585,0.319795604,-0.765777007,-0.87977107,0.550769803,-1.511596312
7/8/08,-3.226086222,4.844716983,2.506943277,8.894748602,5.8696553,-1.844584579,-1.076413939,0.88365818,-0.439561147,3.482845936,5.139094587,3.190564947,-1.239969963,1.933659623,1.024149405,1.46686796,4.968877139,5.492764785,0.355801917,1.997263307,1.671990521,1.003632623,-0.701483781,4.478794484,1.176389362,2.085383628,1.952734562,1.025650017,3.78978083,-1.169467193
7/9/08,-2.489755162,-5.878852362,-0.508750037,-6.453852114,-5.61808284,-1.578588253,-1.982384768,-2.323961201,-1.399101478,-3.178431698,-4.264028235,-2.962514677,-2.906908853,-2.84340174,-5.433681392,-0.045994635,-4.252242242,-4.716965704,-1.151034736,1.24118125,-3.416774905,0.221668143,-2.41452458,-0.856903273,0.224035939,-2.59754864,-1.070938648,-2.002422619,-2.469687736,-1.912058726
7/10/08,9.283900886,0.077932203,0.616334771,1.315190399,-0.946677944,-0.015011634,2.469261259,1.415645149,0.205973296,1.65791288,-6.395785723,-2.257640232,-1.824342484,2.279513513,4.016604173,1.143566629,0.652434106,-8.588793915,-1.670563153,-1.362677403,0.413284721,-0.138484997,0.877548511,0,0.653232626,2.001655392,1.708039553,0.681787138,-0.807588659,2.053119053
7/11/08,0.11775097,0.440472276,-4.203881237,-3.12821716,-0.572338605,2.021171493,-4.24907567,-0.098692335,-1.346472958,0.0747105,2.345849539,-1.360565206,0.338573479,-0.864238475,0.098376791,-1.020961249,-3.980024848,-3.863141314,0.445525241,-1.94657615,-0.295028979,-0.695316388,-0.797452392,-1.212136053,-1.198193103,-0.56782487,-2.406180687,0.059066747,-1.617094323,-0.671815833
7/14/08,0.849573002,-4.440475794,-0.144288602,-7.288654145,-6.182112816,-0.20618564,0.593147609,-1.191968421,-0.348189767,-1.770624521,-5.597315828,-0.236462631,0.4816965,-0.47230481,-0.839303865,0.22948071,-4.530501091,-2.346797983,1.364660953,1.336871274,0.427508575,0.334355285,-0.401123683,-0.933495694,0.752545382,-0.634721268,0.582122226,-0.118168404,0.035823035,-0.07098072
7/15/08,-1.232771702,-1.305785692,1.085059313,-8.423758052,-4.439008938,-3.847206231,-3.703713897,0.44865479,1.144455009,-1.957460312,4.787594805,-0.284495213,-0.33694376,1.352932697,1.133854888,1.922117443,-2.147122172,-8.847872868,1.621229657,0.800561185,-1.945846764,-0.78190848,3.901972833,-0.411160638,0.651882426,-1.313910907,-1.587998268,0.471838092,-0.125436805,-3.860551781
7/16/08,0.764934592,6.90293805,2.63131861,20.23082783,12.32840318,5.077990999,-3.445427503,2.335119006,3.323466269,3.802739559,15.41506798,5.496650191,1.64976844,2.196287478,0.975617495,0.716956021,14.71264907,12.06613606,1.053462727,2.701942753,1.400082447,0.112076224,4.164114095,3.81108477,-0.0951324,-0.09682105,1.687451284,0.966191091,1.282754094,-1.686966327
7/17/08,-3.035044024,5.203413924,2.019961564,15.60553798,8.701137699,2.417036093,-0.838703162,4.18710068,2.503424544,1.150077599,11.27374204,3.054010309,2.088542418,0.463852399,5.063773975,-0.52227232,12.69814618,6.79221611,-3.898010558,0.353684579,1.176311167,0.919867113,0.959416953,0.733844671,0,-0.550430401,5.714920976,0.11648225,1.249026705,-0.60226029
7/18/08,0.211257058,0.96572455,1.81645766,3.671910096,7.419007059,-1.31637328,0.437948265,0.603950732,-0.980720512,0,2.535671773,0.261210423,0.440274144,2.630072857,0.414460644,-0.01496222,-1.943769389,0.606184924,-0.607166407,0.117617421,-0.733571365,1.923664705,-6.250851053,-0.394477829,-0.349595144,1.162053102,-0.943254911,0.058190284,0.418702635,1.498903906
7/21/08,0.451196434,-3.123728844,0.148654703,3.834454487,1.74561428,3.245059797,0.998891906,-0.347987824,-1.32277061,-1.112771126,-0.685194915,-1.401073707,-0.161980829,-0.952685637,0,-1.052957984,-3.475453519,5.63970891,-0.876751462,-1.148467276,-0.309711921,-6.435708233,-0.824342254,-1.250016276,-0.031842064,-0.902649585,-0.06320114,-0.84709138,-1.067656943,1.757341691
7/22/08,-0.240384731,-7.380291972,1.474518016,12.44969133,5.905023157,2.369909758,-1.484301017,2.614827876,-0.266666825,2.867843598,8.980858161,3.551694229,0.415993204,1.038139129,0,1.292085283,5.569110521,5.914509948,3.481587177,0.609654725,2.263696515,-12.01443118,0.589508487,1.419268785,0.714005413,-0.032388664,1.878871616,-1.328825105,3.015826479,-0.14628797
7/23/08,-3.458646189,3.513733258,-3.727880597,3.298745025,1.081623131,-3.47752711,-3.539230437,-0.431084048,2.407370998,2.893575694,2.073329279,4.411868213,1.692242532,-0.373425049,0.960446441,0.417101752,2.660255399,6.731642516,2.210358937,-0.76265093,0.705089618,1.397714937,2.438673203,3.81577948,0.928482553,3.813617519,0.787953092,3.275146529,-1.652645636,-2.282781587
7/24/08,-4.523063947,-7.738370195,-6.496401426,-8.732343816,-10.23766534,-3.705191204,-0.790030032,-1.90525676,-0.424490433,-2.171290141,-11.74410969,-4.114438633,-2.038783251,0.373425049,-2.862614672,0.563298258,-6.970497997,-9.276309082,-1.226292739,-2.184281527,0.343544569,1.378447856,-3.819638136,-1.365768293,-0.298062814,-4.170586907,-2.430026113,-2.122481188,-1.945552559,-0.237425916
7/25/08,1.680168765,0.555248511,2.069869325,-3.534671504,-1.089335391,0.989962955,0.679308485,-0.814431494,0.261438057,0,-8.841095734,-0.937773283,0.760810586,-1.14019197,1.53384369,0.545442496,0.959675372,-0.702016554,0.390930912,0.468384931,-0.128690945,1.422499093,2.781766049,0.439078642,-0.078585466,-0.980079717,1.580009404,-1.838723214,-0.248095112,1.107320801
7/28/08,2.624656592,-3.464647335,-2.362124769,-5.250074357,-7.8583386,-1.842157357,-0.086201594,-2.125227566,-1.944368389,-3.590129151,-7.864312732,-2.735139026,-1.644126418,-1.790998027,-1.53384369,-0.79705219,-4.811924834,-12.8406563,-1.771351176,-1.464461319,-1.877582598,-1.901197949,-2.543670698,-2.832735925,-0.979625467,-2.459412762,-1.785202436,-2.484976352,-1.447617094,-1.257564976
7/29/08,2.130696631,5.89878912,1.372649731,13.79824385,5.699384,2.563869496,0.417999133,1.539402809,1.355168649,2.504734993,7.864312732,4.93768465,2.58138325,1.113243049,2.543489715,0,7.887526258,7.588307604,0.810841978,3.248385128,1.217229925,1.08177956,2.350284445,0.897370015,2.648019979,0.235254688,2.234293396,1.552778953,2.524129741,0.275275449
7/30/08,4.334858917,0.054024853,0.973593198,4.247865259,1.939656266,1.51301773,5.199235069,1.631737836,2.400374735,2.016632979,-4.292504472,-2.459835645,2.093963708,0.936609106,0,-0.594532072,1.982716747,3.456565311,-0.493633148,1.250227469,1.145651941,1.725533009,0.46350025,1.880586396,1.564929145,0.669122604,1.106341954,0.632436982,1.912436589,4.208572148
7/31/08,-3.180532613,-1.113385568,-4.349923035,-2.133079621,1.037410341,-3.605813191,-3.147071497,-1.045913079,-4.255961442,-2.381064869,-2.937460868,0.385687215,-0.581007221,-0.691772274,-0.182815407,0.579711768,-2.283544249,-2.678048339,0.375383232,-1.097335228,-1.289785722,-0.217966769,-1.945586662,-1.101939525,-1.657750933,-0.334001647,-3.482939114,-0.874421371,0.103270233,-4.797583188
8/1/08,-4.8895878,0.163710814,1.46564995,1.291559929,0.972980649,-2.002588617,-0.288878391,-1.151463786,-0.873367997,-0.292504779,-7.891416676,0.298953885,-1.900509691,-1.046714814,0.729264855,-0.549901066,0.325855659,2.791234542,3.125557734,-0.033955858,-0.332298218,1.085113732,-1.106293385,-0.388565574,-0.808085205,-1.211728054,-0.666774974,-0.121212136,-1.490495531,-0.883732554
8/4/08,-3.48534794,-0.903744341,-1.051776335,-2.151300935,-0.215401268,-1.054385427,-1.81237096,-2.682795628,0.940235268,-0.146573863,-1.278915612,-0.042653018,-0.045693398,0.722770312,0.769060565,1.288238738,-1.538297892,-0.377786622,1.423308969,1.282285159,-0.580553155,0.430769897,-0.637706426,2.036954546,1.33293976,-0.884359505,0.318066426,-0.516797016,1.163106594,-3.983972286
8/5/08,2.529317714,4.937949726,6.073151497,2.899667384,5.658921923,1.114301546,-0.368913355,4.114240931,3.060959725,3.778107197,5.677330119,4.095850397,2.393431026,1.023550389,2.799560749,2.110857908,4.278195311,11.33151673,1.848274401,2.90785398,3.010980147,3.79563635,3.612485466,3.743752707,3.2119107,2.862630223,2.756203283,2.111055478,3.226634133,2.25725547
8/6/08,1.58834343,-1.903308843,0.913107017,-0.404669813,-1.127061111,3.357205745,2.470162705,0.162961275,0.355929837,-0.851068967,-4.203101945,0.040941659,0.334113241,0.609138939,-0.968743816,0.874871123,-1.200259357,-2.706107927,0.828963023,-0.309875482,-0.098918965,1.728980799,3.03859306,0.209753616,-0.298641405,-0.566007837,1.532831974,-0.899286636,0.699420004,-0.025806452
8/7/08,-1.141058339,-4.252480457,-1.084273324,-5.943615178,-6.43668031,-2.269995691,-1.343114147,-1.476300977,-1.628170125,-1.507025292,-5.001042057,-1.692506862,0.797346417,-0.085679796,3.777310358,-0.587183928,-3.894475321,-19.91286751,-2.470178526,-0.442007759,-0.880437383,-1.198319176,1.374719773,-1.106147702,-0.434620392,-1.8194572,-2.760604021,-1.578181465,-6.460490236,-1.142127925
8/8/08,-0.127591724,3.797751841,4.774394105,2.290676075,4.826674097,2.81873353,1.16266297,4.387681389,3.547614851,3.690979653,2.831331696,7.419717955,0.681546004,-0.187192941,2.316380679,1.256082743,3.102783902,4.231240872,2.543532646,5.970734558,3.186458092,3.012101446,2.658084765,3.231130485,3.14905169,2.152790842,3.215909103,2.596764268,1.563217922,1.631315306
8/11/08,-1.706141498,3.529468269,-1.84316299,3.465614666,2.226340984,-0.14411301,-0.386054286,2.344642406,2.379573768,1.039870722,7.025495276,4.238243083,-0.197390129,-1.724520079,0.622537806,0.155906771,1.991950776,-1.638038263,-0.091701061,0.416442339,1.208473922,-0.114187851,-0.829880281,0.153727932,-0.291502903,2.756984595,0.543643743,2.035768786,1.195336883,-0.205682037
8/12/08,-0.847739019,-2.91473962,-1.033758066,-6.988612746,-6.66913745,1.417651006,-0.618371173,-1.288334123,-1.968505995,-0.726772536,3.110955358,-0.111214099,-0.109829775,-1.102159548,0.577559361,0.05663316,-9.950694568,-6.834426744,-1.032838396,-3.094964126,-1.042819549,0.739900928,0.793941377,-0.771013843,1.305122934,-0.584417248,-1.059813099,-1.382171688,1.181217192,-1.647782985
8/13/08,4.074340597,-3.084660152,-2.569403071,-7.58624491,-4.020642048,-2.797183521,3.16042583,-0.515522827,-1.334200223,-1.434343289,-7.869226858,-3.548881296,-0.153964619,0.46470719,-1.659100686,-0.695976107,-2.698814472,-3.554930013,0.775627157,-1.82638848,-0.872763038,-1.197960704,-0.757716055,-0.413651055,-1.057291332,-1.11330554,-0.137080213,-1.34150171,-1.941808586,1.660650514
8/14/08,-1.201785495,3.483543808,0.796443657,4.489179275,1.470614739,0.670361006,0.388121628,0.224466985,1.837821055,0.702250077,10.09649042,2.429884167,-0.242424361,0.899222229,0.998759863,-0.014254152,2.402517959,3.422215992,-0.350133961,1.301118669,0.097350679,0.543712886,0,0.722770312,0.145496897,-0.594453534,0.030478513,0.985523879,0.381018819,-0.917734096
8/15/08,-0.15921035,2.256721328,-0.498987469,1.713544326,2.604746872,0.072595284,-1.967820729,1.003912503,0.532332555,0.940282045,-1.50912762,1.304285305,0.198390895,-0.452579279,-0.414938355,0.199373464,0.672135882,0.749727878,0.07381436,0.047865976,0.623573004,0.62589109,-0.362845101,0.92166551,2.682510413,1.740316456,1.015698871,0.769690005,2.15466612,-0.494663857
8/18/08,-2.223387867,-2.815605018,-1.258471855,-4.660092113,-5.163885679,-1.609398307,-1.265000906,-2.13132016,-1.288718134,-1.536879709,-7.61742309,-2.09510095,-2.204252664,-1.410505834,-1.044941587,-0.34202684,-3.545503623,-6.254870366,-1.337067273,-0.543827316,-1.433068003,-1.255724263,-0.437159166,-1.644435823,-0.468185575,-0.849956081,-1.458549102,-0.650889872,-0.900677344,-0.707179479
8/19/08,0,-3.36531079,-1.098299938,-4.254413634,-2.449102001,-0.769917928,1.802283555,-1.14026321,-1.049461055,-2.206495211,-4.037968566,-3.775486931,-2.046921592,-1.643783452,-1.737700008,0.085616444,-3.216074071,-6.074156037,0,-1.307630223,-1.581953894,-1.300784348,-0.916932887,-1.566611674,-0.770881762,-1.92249872,-1.340440685,-1.555520446,-1.081277161,1.836108617
8/20/08,1.904204705,1.886590473,0.415269723,4.218807438,1.697436132,0.163362329,2.050749535,-0.482815054,0.22353514,-0.180082887,2.088589098,0.039254171,5.498591679,-0.041032375,-0.858742933,-0.09989298,3.907735425,2.309117581,0.037383178,-0.048760667,-0.170988927,-0.876685919,-0.11059909,-0.316289141,-0.589293836,-0.335233301,-0.310703994,0.720940341,0.27571963,1.103565672
8/21/08,1.333776521,-1.116721397,0.540455933,-0.858374369,-0.116144032,-0.148500176,2.351964536,0.322135575,0.03189284,0.323916065,-2.390552085,2.289139724,0.607113747,0.393217513,-1.477003393,0.285144191,-2.005079705,-5.029688394,-1.563267545,-0.195280778,0.313256699,-0.352837767,-0.406579751,0.474059355,-0.578286995,0.201274808,-0.843755006,0.358530411,0.240632636,1.933709542
8/22/08,0.440668009,4.681876834,3.090615895,3.944173205,3.763271895,2.262805921,-0.479726791,1.414257149,1.141420128,1.285272959,5.109166116,2.012598784,1.310015513,1.565637334,1.907296656,0.836469044,3.808407262,0.45859953,1.600636753,1.759955009,1.915012056,1.287697044,2.378886196,1.977171587,2.420801449,1.331577598,2.72420499,2.066189206,1.583955453,-0.062605649
8/25/08,-2.705878918,-2.541163736,-2.285369577,-4.231943188,-2.953082278,-2.471077344,-2.974888213,-2.499843511,-1.877541231,-2.769463099,-3.014326419,-2.050964409,-0.534817833,-1.671981162,-2.258020382,-0.864946903,-4.174759651,-5.647083067,-1.486806348,-2.135312447,-2.171239954,-0.758906153,-0.653122786,-1.244184012,-2.087877931,-2.10534092,-1.554236103,-2.394792937,-1.498155362,-1.998801522
8/26/08,0.611229183,0.61472865,-0.948024165,0.215905086,1.316938586,0.178544907,0.317965292,0.463392859,0.352734052,-0.182515108,-0.8924204,1.71204486,0.107192635,-0.295082181,0.787405643,-0.128250819,1.31820728,4.47089973,-0.09484967,0.08171938,-0.014254152,1.165174848,-1.392984401,-1.20704693,-0.419955725,0.337154736,-0.108619764,-0.630348778,0.768905967,1.55946108
8/27/08,1.464527927,2.004815234,1.653190449,2.133793617,1.524161597,1.270327275,0.971165417,1.034848835,0.159923271,-0.182848835,1.581060603,0.564229445,-0.128644958,0.711630339,1.126528378,0.696272795,1.438475703,1.834913867,0.511122741,-0.08171938,0,0.893764058,1.028286696,-1.008233534,0.318748459,1.867343356,0.248100608,1.375619778,0.475463623,0.652039928
8/28/08,1.0062978,3.968266723,2.787154006,5.842823047,5.185336161,3.007310624,0.638386475,2.060528013,2.586895042,2.136601285,1.363214879,0.896197186,1.130678712,0.973322632,0.772536031,0.282805618,4.58956166,7.25555412,-1.254054056,1.910989328,2.491858361,1.848481467,1.378831714,1.008233534,1.350595243,3.250204844,2.523262548,2.144933121,0.9945299,0.883474918
8/29/08,-0.84839472,-1.772647075,-1.191581468,-0.93365133,-0.479872955,-1.333448677,-0.988322678,-1.832008718,-0.750237967,-2.576807425,-3.343477609,-1.083920162,-0.87355408,-2.319039174,-3.126611608,-1.379136098,-1.028354481,-0.093984969,-1.989058528,-1.437943833,-1.259286265,-2.020845773,-2.333317668,-0.848361398,-1.770977104,-0.738247615,-1.70579829,-0.993288914,-1.350915512,-1.460062126
